compiledRelease/buyer/id,compiledRelease/buyer/name,ID_cat,Nombre Categoría
DNCP-SICP-CODE-273,Municipalidad de Isla Pucú,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-198,Municipalidad de Juan León Mallorquín,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-66,Municipalidad de Fernando de la Mora,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-334,Universidad Nacional de Caaguazu (UNCA),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-37,Municipalidad de Villarrica,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-107,Dirección de Beneficencia (DIBEN),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-186,Municipalidad de Itanará,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-271,Municipalidad de Emboscada,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-345,Municipalidad de Tavapy,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-234,Municipalidad de Minga Porá,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-267,Municipalidad de Arroyos y Esteros,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-212,Municipalidad de San Ignacio,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-232,Municipalidad de Mbaracayú,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-203,Municipalidad de Pirapó,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-274,Municipalidad de Itacurubí de las Cordilleras,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-123,Instituto Paraguayo del Indígena (INDI),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-269,Municipalidad de Caacupé,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-318,Municipalidad de Tte Irala Fernandez,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-338,Dirección Nacional de Correos del Paraguay (DINACOPA),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-370,Secretaría Nacional de Inteligencia (SNI),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-284,Municipalidad de Tobatí,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-183,Municipalidad de Pedro Juan Caballero,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-49,Municipalidad de Santa Rosa del Monday,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-53,Municipalidad de Caaguazú,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-297,Honorable Cámara de Senadores,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-208,Municipalidad de Tomás Romero Pereira,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-360,Consejo Nacional de Educación Superior (CONES),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-214,Municipalidad de San Miguel,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-27,Municipalidad de Pirayú,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-375,Ministerio de Tecnologías de la Información y Comunicación (MITIC),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-17,Municipalidad de Mcal Jose Félix Estigarribia,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-78,Gobierno Departamental de Paraguarí (PARAGUARÍ),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-194,Municipalidad de Ybycui,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-69,Gobierno Departamental de Itapua (ITAPÚA),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-391,Dirección Nacional de Migraciones (DNM),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-233,Municipalidad de Minga Guazú,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-322,Universidad Nacional de Concepción (UNC),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-372,Ministerio de Desarrollo Social (MDS),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-353,Secretaria de Defensa del Consumidor y el Usuario (SEDECO),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-53,Municipalidad de Caaguazú,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-140,Municipalidad de Encarnación,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-204,Municipalidad de San Cosme y Damián,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-206,Municipalidad de San Pedro del Paraná,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-127,Municipalidad de Alto Verá,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-9,Municipalidad de José Falcón,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-65,Municipalidad de Capiatá,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-233,Municipalidad de Minga Guazú,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-2,Municipalidad de Salto del Guairá,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-297,Honorable Cámara de Senadores,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-120,Municipalidad de Villeta,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-108,Municipalidad de Asunción,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-218,Municipalidad de Santiago,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-149,Municipalidad de Guazu Cuá,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-66,Municipalidad de Fernando de la Mora,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-299,Ministerio del Interior (M.I.),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-57,Municipalidad de Juan Eulogio Estigarribia,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-226,Universidad Nacional de Asunción (UNA),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-325,Universidad Nacional de Villarrica del Espiritu Santo (UNVES),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-307,Servicio Nacional de Calidad y Salud Animal (SENACSA),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-316,Agencia Financiera de Desarrollo (AFD),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-301,Presidencia de la República,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-103,Municipalidad de Alberdi,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-281,Municipalidad de San Bernardino,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-125,Fondo Nacional de la Cultura y las Artes (FONDEC),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-78,Gobierno Departamental de Paraguarí (PARAGUARÍ),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-50,Gobierno Departamental de San Pedro (S.PEDRO),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-237,Universidad Nacional de Itapúa (UNI),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-230,Universidad Nacional del Este (UNE),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-162,Caja de Jubilaciones y Pensiones de Empleados de Bancarios (CAJ.BANC.),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-303,Ministerio de Relaciones Exteriores (MRE),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-298,Congreso Nacional (C.N.),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-156,Municipalidad de San Juan Bautista Ñeembucu,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-167,Administración Nacional de Electricidad (ANDE),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-1,Ministerio de Educación y Ciencias (MEC),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-169,Administración Nacional de Navegación y Puertos (ANNP),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-24,Tribunal Superior de Justicia Electoral (TSJE),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-88,Municipalidad de Itaugua,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-179,Petróleos Paraguayos (PETROPAR),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-245,Municipalidad de Yby Yaú,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-309,Compañía Paraguaya de Comunicaciones (COPACO),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-260,Municipalidad de Santa Rosa del Aguaray,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-31,Contraloría General de la República (C.G.R.),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-232,Municipalidad de Mbaracayú,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-159,Caja de Jubilaciones y Pensiones del Personal de la Ande (CAJA ANDE),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-153,Municipalidad de Mayor José D. Martinez,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-138,Direccion Nacional de Transporte (DINATRAN),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-37,Municipalidad de Villarrica,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-265,Municipalidad de Yrybucuá,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-276,Municipalidad de Loma Grande,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-81,Gobierno Departamental de Central (CENTRAL),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-157,Instituto de Previsión Social (IPS),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-139,Secretaría de Transporte Área Metropolitana de Asuncion (SETAMA),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-269,Municipalidad de Caacupé,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-305,Ministerio de Hacienda,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-101,Municipalidad de Luque,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-63,Municipalidad de Yguazú,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-80,Gobierno Departamental de Alto Paraná (A.PARANÁ),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-20,Ministerio de Obras Públicas y Comunicaciones (MOPC),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-43,Cañas Paraguayas S.A. (CAPASA),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-135,Municipalidad de Edelira,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-213,Municipalidad de San Juan Bautista,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-134,Municipalidad de Coronel Bogado,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-113,Municipalidad de Tavaí,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-41,Municipalidad de Ñemby,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-306,Ministerio de Salud Pública y Bienestar Social (MSPBS),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-322,Universidad Nacional de Concepción (UNC),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-267,Municipalidad de Arroyos y Esteros,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-189,Industria Nacional del Cemento (INC),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-87,Gobierno Departamental de Amambay (AMAMBAY),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-39,Banco Central del Paraguay (BCP),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-347,Ministerio de la Mujer (MM),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-196,Municipalidad de Ciudad del Este,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-302,Vicepresidencia de la República (VP),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-200,Municipalidad de Iruña,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-104,"Instituto Nacional de Tecnología, Normalización y Metrología (INTN)",Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-304,Ministerio de Defensa Nacional (MDN),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-334,Universidad Nacional de Caaguazu (UNCA),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-21,Corte Suprema de Justicia (CSJ),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-30,Consejo de la Magistratura (C.M.),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-40,Gobierno Departamental de Concepción (CONCEPCIÓN),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-105,"Ministerio de Urbanismo, Vivienda y Habitat (MUVH)",Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-82,Gobierno Departamental de Ñeembucú (ÑEEMBUCÚ),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-355,"Ministerio de Trabajo, Empleo y Seguridad Social (MTESS)",Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-241,Municipalidad de Concepción,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-144,Ente Regulador de Servicios Sanitarios (ERSSAN),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-191,Banco Nacional de Fomento (BNF),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-300,Honorable Cámara de Diputados (DIPUTADOS),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-178,Dirección Nacional de Aeronáutica Civil (DINAC),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-119,Municipalidad de Villa Elisa,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-25,Ministerio Público - Fiscalía (FGE),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-13,Ministerio de Industria y Comercio (MIC),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-47,Municipalidad de Santa Fé del Paraná,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-340,Universidad Nacional de Canindeyu (UNICAN),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-251,Municipalidad de Gral. Francisco I. Resquin,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-123,Instituto Paraguayo del Indígena (INDI),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-90,Gobierno Departamental de Canindeyú (CANINDEYÚ),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-358,Ag. Nac. de Eval. y Acreditación de la Educación Superior (ANEAES),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-321,Municipalidad de Loma Plata,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-18,Empresa de Servicios Sanitarios del Paraguay (ESSAP),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-268,Municipalidad de Atyra,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-263,Municipalidad de Villa del Rosario,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-238,Municipalidad de Gral. Bernardino Caballero,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-214,Municipalidad de San Miguel,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-12,Ministerio de Agricultura y Ganadería (MAG),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-259,Municipalidad de San Pedro del Ycuamandiyú,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-77,Gobierno Departamental de Misiones (MISIONES),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-256,Municipalidad de San Estanislao,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-235,Municipalidad de Naranjal,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-217,Municipalidad de Santa Rosa Misiones,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-335,Instituto Forestal Nacional (INFONA),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-7,Municipalidad de Benjamín Aceval,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-318,Municipalidad de Tte Irala Fernandez,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-277,Municipalidad de Mbocayaty del Yhaguy,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-283,Municipalidad de Santa Elena,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-99,Municipalidad de Lambaré,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-326,Dirección Nacional de Contrataciones Públicas (DNCP),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-11,Ministerio de Justicia  (MJ),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-45,Municipalidad de San Alberto,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-231,Universidad Nacional de Pilar (UNP),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-51,Gobierno Departamental de Cordillera (CORDILLERA),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-102,Municipalidad de Mariano Roque Alonso,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-61,Gobierno Departamental de Guairá (GUAIRÁ),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-320,Municipalidad de Filadelfia,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-44,Municipalidad de Presidente Franco,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-337,Instituto Paraguayo de Tecnologia Agraria (IPTA),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-190,Municipalidad de Nueva Esperanza,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-145,Instituto Nacional de Cooperativismo (INCOOP),Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-3,Municipalidad de Villa Curuguaty,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
DNCP-SICP-CODE-118,Municipalidad de San Lorenzo,Cat20,"Servicios de ceremonial, gastronomico y funerarios"
